;pdf_name;page_nr;page_section;climate_related_no;climate_related_yes;domain_MetricsTargets;domain_RiskManagement;domain_Strategy;domain_Governance;ron_risk;ron_opportunity;ron_neutral;transition_risk_label;text
359;DekaBank_Deutsche_Girozentrale_2022_EN;34;2;0.0025829204823821;0.9974170923233032;0.0601815618574619;0.19557785987854;0.569901704788208;0.1743389070034027;0.4097617268562317;0.0898779109120369;0.5003603100776672;;In the area of asset management funds, Deka Vermögensmanagement GmbH offers investors Deka -BasisAnlage, for example, a sustainability -oriented invest- ment strategy that is available in five different risk profiles ranging from conservative to offensive. The product range is supplemented by the Deka -Nachhaltigkeit ManagerSelect.
384;DekaBank_Deutsche_Girozentrale_2022_EN;36;1;0.0017839734209701;0.9982159733772278;0.0145034389570355;0.2361907660961151;0.7319513559341431;0.0173545069992542;0.4009526371955871;0.0408033691346645;0.5582439303398132;;At both events, trends and developments in green, social and sus- tainability bonds were highlighted and important regula- tory updates were given with regard to the EU taxonomy and the planned EU Green Bond Standard. Numerous na- tional and international issuers from France, Luxembourg, Norway and Austria presented their concepts of Green, Social, Sustainability or Sustainability -Linked Bonds and discussed opportunities, challenges a nd potentials.
402;DekaBank_Deutsche_Girozentrale_2022_EN;38;0;0.0024599933531135;0.99753999710083;0.0091712037101387;0.152582973241806;0.824601948261261;0.0136438803747296;0.9682151079177856;0.0031986981630325;0.0285861622542142;;In addition to any ESG risks and controversies, the sustainabil- ity analysis also takes into account, for example, whether issu- ers generate revenue shares via business areas that are as- sessed as critical, do not comply with international standards or whether states disregard democratic pri nciples. The majority of the sustainable mutual funds of Deka Investment GmbH and Deka International S. A.
444;DekaBank_Deutsche_Girozentrale_2022_EN;40;1;0.0031392006203532;0.9968608617782592;0.1077434793114662;0.3475821614265442;0.4812846779823303;0.0633897110819816;0.6751375198364258;0.0585873872041702;0.2662751078605652;;Due to the delayed provision of con- sumption data, the following information on CO 2 emissions does not refer to the current year under review, but rather to the previous year (2021). ( CF. CHAPTER 6.4. ).
481;DekaBank_Deutsche_Girozentrale_2022_EN;43;1;0.0024945484474301;0.9975054860115052;0.0180712975561618;0.293790727853775;0.6696856617927551;0.0184523425996303;0.5064295530319214;0.1595449745655059;0.3340254724025726;;"they are borrowers with a ""brown"" or ""red"" overall score according to the ESG scorecard ■ internally, the reputational risk (incl."
748;DekaBank_Deutsche_Girozentrale_2022_EN;70;0;0.3597815334796905;0.6402184963226318;0.0554259307682514;0.2175110429525375;0.6558390855789185;0.0712239444255828;0.760953426361084;0.0597381964325904;0.1793084144592285;;Particularly serious violations of the Code of Ethics can lead to measures under labour law, civil and criminal proceedings, and even termination of the con- tractual relationship. As part of the regular review and further development of the Code of Ethics, the section on sustainability was expanded in the year under review to include the Deka Group's nine sus- tainability principles. ( CF. CHAPTER 2.2.1.
808;DekaBank_Deutsche_Girozentrale_2022_EN;74;1;0.0017338910838589;0.9982661604881288;0.0219905246049165;0.324425458908081;0.6120221614837646;0.04156194627285;0.5280451774597168;0.114277958869934;0.3576768636703491;;Information on dealing with these risks is summar ised in chapter 6.3 . 5.3.2. Key points of climate and environmental risk management To ensure a uniform understanding of climate and environ- mental risks throughout the Deka Group, these risks are clearly defined and classified as part of a risk taxonomy.
863;DekaBank_Deutsche_Girozentrale_2022_EN;78;1;0.068318635225296;0.9316813349723816;0.0135080674663186;0.1583767682313919;0.8136023283004761;0.0145128425210714;0.7419536709785461;0.0113333817571401;0.2467129379510879;;In the case of companies, the s ustainability ratings regularly include infor- mation on activities in business areas perceived as controversial or possible violations of recognised standards, such as those defined in the principles of the UN Global Compact.
865;DekaBank_Deutsche_Girozentrale_2022_EN;78;1;0.002298854291439;0.997701108455658;0.0182273723185062;0.0469918027520179;0.926356554031372;0.0084242178127169;0.6956022381782532;0.0382335744798183;0.2661642134189605;;Parallel to the increasing influence of sustainability ratings on capital investment, the discussion about the quality and in- formative value of sustainability ratings intensified in the year under review. The starting point was the fact that the different agencies arrive at different assessments of the quality of sus- tainability management and possible violations of sustainability standards for the same issuers.
881;DekaBank_Deutsche_Girozentrale_2022_EN;80;0;0.0066680940799415;0.9933318495750428;0.0397720523178577;0.1404569298028946;0.7724676728248596;0.0473034083843231;0.4255554974079132;0.1811952888965606;0.3932491540908813;;The European economy is in a prolonged recession. So how does the energy crisis affect the achievement of the trans- formation goals? The answer is not clear: ■ There are changes in the use of energy sources in Germany: these include a postponement of the phase -out of nuclear power. The remaining three nuclear power plants in Ger- many are now to be allowed to continue running until mid - April 2023.
882;DekaBank_Deutsche_Girozentrale_2022_EN;80;0;0.0034861699678003;0.9965139031410216;0.0232494063675403;0.3517298102378845;0.5865035057067871;0.0385173745453357;0.8813710808753967;0.0130532085895538;0.1055757477879524;;S ince uncertainty about the energy situation is also high for the winter of 2023/24, there could be a further extension of operating times. The plan changes in the Ger- man coal industry are somewhat more complex. Here, the phase -out of lignite -fired power pl ants is planned by the end of 2038.
888;DekaBank_Deutsche_Girozentrale_2022_EN;80;1;0.0032471439335495;0.9967527985572816;0.0096694519743323;0.1258667558431625;0.8553427457809448;0.0091210845857858;0.7920977473258972;0.0266261678189039;0.1812761723995208;;Such a reaction has been seen before in eco- nomic history. After the likewise extreme rise in the price of energy raw materials in the 1970s, the German economy in- creased its energy efficiency consid erably: while the gross do- mestic product more than doubled in the following decades, primary energy consumption remained more or less constant. High prices are thus a very effective mechanism for saving, which will come into play again now.
894;DekaBank_Deutsche_Girozentrale_2022_EN;81;0;0.0018835067749023;0.9981164932250975;0.0250072181224823;0.2693422138690948;0.6801502704620361;0.0255002602934837;0.6356841325759888;0.0223440993577241;0.341971755027771;;The fact that the financial leeway in public budgets worldwide is becoming smaller could prove problematic for the achieve- ment of climate and sustainability goals. Until now, the high crisis expenditures of states in the past and the a ssociated ris- ing national debts did not represent major hurdles for future projects, as an extremely low interest rate level provided for an almost unlimited debt potential. Those days are gone with the sharp rise in interest rates.
899;DekaBank_Deutsche_Girozentrale_2022_EN;81;1;0.0020609097555279;0.9979390501976012;0.016644025221467;0.0580848604440689;0.9158955812454224;0.0093755675479769;0.5832173228263855;0.0159080680459737;0.4008746147155761;;The fact that the environmental goals of many countries are nevertheless in danger of not being achieved was also at the forefront of the 27th UN Climate Conference (Conference of the Parties, COP 27) in Egypt in November 2022. Here it be- came apparent that even in the ambitious industrialised coun- tries, the willingness of the populations to accept restrictions and costs is not in line with the necessary measures to achieve the transformation goals.
967;DekaBank_Deutsche_Girozentrale_2022_EN;87;1;0.0018666498363018;0.9981333613395692;0.0101206675171852;0.1903598308563232;0.7858338356018066;0.0136856706812977;0.8524917364120483;0.0185075346380472;0.1290007084608078;;"""Delayed transition"" Due to advancing climate change and increased extreme weather events, the CO 2 price will increase drastically from 2030 onward. Innovative and low -emission technologies displace emission -intensive competitors in a short time. Raw material and water prices are rising sharply, while the expansion of renewable energies is being driven forward. Consumer behaviour is strongly influenced by sustainabil- ity."
974;DekaBank_Deutsche_Girozentrale_2022_EN;88;0;0.0017687692306935;0.9982312321662904;0.0136894155293703;0.1424354016780853;0.8211268186569214;0.0227482952177524;0.5816836953163147;0.0181996971368789;0.4001166820526123;;"In contrast, transitory climate -related and environmental aspects can lead to potential effects on the business model, whereby the two environmental factors under consideration, ""Customers / Distributors / Society"" and ""Regulatory / Legal"", are part icularly relevant. In particular, a further intensification of regulatory measures can have a noticeable impact on the business activities of the business divisions, e.g."
975;DekaBank_Deutsche_Girozentrale_2022_EN;88;0;0.0022006775252521;0.9977993369102478;0.0168248768895864;0.0474897734820842;0.9146232604980468;0.0210620779544115;0.4863675534725189;0.1193731650710105;0.3942592740058899;;in the form of rising personnel and consulting costs for the implementation of additi onally required measures. At the same time, climate change and the fight against its causes and consequences also present opportunities for busi- ness development in the Deka Group's business divisions in the short to medium term.
976;DekaBank_Deutsche_Girozentrale_2022_EN;88;0;0.0019004786154255;0.9980995059013368;0.0102385226637125;0.1274193525314331;0.8429962992668152;0.0193457994610071;0.5020411014556885;0.1034180968999862;0.3945408463478088;;For example, the already noticeable ef- fects of climate change and the associated political and social discussions may lead to greater demand for investment prod- ucts that take into account climate -related and environmental risks or make a contribution to climate protection.
990;DekaBank_Deutsche_Girozentrale_2022_EN;89;0;0.0016438437160104;0.9983561635017396;0.0129405679181218;0.1402361392974853;0.8369932770729065;0.0098300110548734;0.9127364158630372;0.0073342318646609;0.079929381608963;;Dealing with the impact of climate and environ- mental risks and opportunities on t he Deka Group Both at DekaBank level and in the AMW and AMI business di- visions, numerous approaches are already being taken to sys- tematically deal with the impacts of climate and environmental risks and opportunities. The range of measures implemented by DekaBank extends from the integration of climate -related and environmental aspects into the ESG scorecards ( CF. CHAP- TER 4.1.2.
1015;DekaBank_Deutsche_Girozentrale_2022_EN;91;0;0.0017225827323272;0.9982774257659912;0.0303419027477502;0.2856023907661438;0.6371977925300598;0.0468578860163688;0.8803227543830872;0.011989458464086;0.107687808573246;;Due to their macroeconomic significance and regulatory focus, the analys is focuses on climate and environmental risks as a particular aspect of sustainability risks.
1022;DekaBank_Deutsche_Girozentrale_2022_EN;91;1;0.0016913255676627;0.9983086585998536;0.008822176605463;0.0940521657466888;0.8864750862121582;0.0106506431475281;0.824664831161499;0.0223636887967586;0.1529714167118072;;As a result, DekaBank may be affected by such risks and their im- pact without itself being affected directly or indirectly via its customers. In the case of climate and environmental risk s, it is therefore useful to distinguish between local and suprare- gional events and market -wide or sector -specific effects. DekaBank's specific exposure therefore depends, among other things, on the current portfolio, the macroeconomic environ- ment and the specific climate and environmental event.
1043;DekaBank_Deutsche_Girozentrale_2022_EN;93;1;0.0019296529935672;0.9980704188346864;0.0098656564950943;0.1205133274197578;0.8618472218513489;0.007773783057928;0.9809296131134032;0.0035939970985054;0.0154764037579298;;Transitory risks are countered in particular with systematic control processes in order to be able to react to the dynamics o f intensifying regulatory developments and to en- sure compliance with voluntary commitments, such as the vol- untary commitment by German savings banks to climate - friendly and sustainable business practices or the Poseidon Principles (CF. CHAPTER 4.1.2.3. ).
1045;DekaBank_Deutsche_Girozentrale_2022_EN;93;1;0.0021395243238657;0.9978604912757874;0.0096672996878623;0.2318651676177978;0.7482067942619324;0.0102607263252139;0.971027672290802;0.0042157820425927;0.0247565284371376;;Thus, the potential effects of cli- mate and environmental risks, such as the unexpected with- drawal of refinancing funds, market value discounts on (highly) liquid se curities or the increase in collateral requirements, are systematically taken into account in various stressed liquidity maturity statements.
1046;DekaBank_Deutsche_Girozentrale_2022_EN;93;1;0.0018787311855703;0.9981212019920348;0.151607409119606;0.1688600182533264;0.6560944318771362;0.0234381891787052;0.553392767906189;0.030242757871747;0.4163644909858703;;In addition, the liquidity position is moni- tored on an ongoing basis and forward planning is carried out with the help of various instruments, such as intraday liquidity management and balance monitoring. The analyses of the risk inventory in the year under review have shown, as described, that the effects of climate and envi- ronmental risks are predominantly classifi ed as not significant in the time horizon considered for the main risk types.
1063;DekaBank_Deutsche_Girozentrale_2022_EN;94;1;0.0018563743215054;0.9981436729431152;0.0121847242116928;0.3729152381420135;0.6018922924995422;0.0130077181383967;0.9791293144226074;0.0035503027029335;0.0173203609883785;;■ In the market price risk of AMW's products, climate and en- vironmen tal risks are taken into account within the frame- work of market price risk stress tests. The focus is thus placed on ad hoc events, as measurable effects on relevant market parameters have historically mainly been observed when extreme events occur. Long -term developments have no noticeable effects in the regular controlling processes or are already priced in.
1173;DekaBank_Deutsche_Girozentrale_2022_EN;105;1;0.0019170857267454;0.9980828762054444;0.034761618822813;0.1959842145442962;0.7237761616706848;0.0454779639840126;0.6232467889785767;0.048919316381216;0.3278339207172394;;Here, non -compliance with environmental standards, for example in the case of infrastructure projects, can lead to delays in the completion of the projects and there- fore possibly to delays or even defaults in servicing the financ- ing, as well as to reputational damage. Such risks can be mini- mised by observing international standards, e.g. the Equator Principles. These aspects are discussed in chapters 4.1.2. “Sus- tainability in lending” and 5.1. “Regulations and standards”.
1188;DekaBank_Deutsche_Girozentrale_2022_EN;107;0;0.0018934508552774;0.9981064796447754;0.0442836247384548;0.1181660071015358;0.825295090675354;0.0122553221881389;0.5965149998664856;0.0152133321389555;0.388271689414978;;In addition, we were com- missioned to make recommendations for the further develop- ment of environmental management and sustainability repo rt- ing based on the results of our environmental audit.
