;pdf_name;page_nr;page_section;climate_related_no;climate_related_yes;domain_MetricsTargets;domain_RiskManagement;domain_Strategy;domain_Governance;ron_risk;ron_opportunity;ron_neutral;transition_risk_label;text
207;Allianz Global Investors GmbH_Asset Manager_EN_2022;31;0;0.0016635679639875;0.9983364939689636;0.227829709649086;0.4236127138137817;0.2190123945474624;0.1295451670885086;0.4230061769485473;0.0080841137096285;0.5689097046852112;;to fulfil own transparency requirements Companies to disclose Taxonomy share of their activities applicable final guideline proposal expected Colour codeInvestors to receive disclosure (pre-contractually and regular reporting)can issue/invest in green bonds Distributors to enquire investors’ sustainability preferencesRelevance of SFDR terms and disclosure: Taxonomy and sustainable investment share and principal adverse impact Relevance of SFDR terms and disclosure: Sustainability risks and.
208;Allianz Global Investors GmbH_Asset Manager_EN_2022;31;0;0.0016545980470255;0.9983453750610352;0.0182828642427921;0.2305468171834945;0.7378421425819397;0.0133281545713543;0.9308516383171082;0.0028906841762363;0.0662576630711555;;principal adverse impactFMPs to disclose Taxonomy share of ESG products Corporate Sustainability Due Diligence (CSDD) Directive Due diligence and supply chain obligationUCITS, AIFMD, MiFID II, Solvency II Integrating sustainability risk and adverse impact in investments and risk managementMiFID II, IDD Integrating sustainability preferences in advice and portfolio managementEU Green Bond Standard Voluntary standard for green bonds SFDR Disclosure requirements for financial market.
234;Allianz Global Investors GmbH_Asset Manager_EN_2022;37;0;0.0019578346982598;0.998042106628418;0.1460679769515991;0.2149901539087295;0.574869692325592;0.0640721693634986;0.8035233020782471;0.0507441945374012;0.1457325220108032;;In “Unlocking the S in capitalism”, we discussed the theme of inclusive capitalism and highlighted lessons learned about the social impact of recent crises on life essentials (basic essentials to support life, such as food or energy) and livelihood essentials (essentials in the modern economy, such as education and digital access). The social issues caused by such inequalities can hold back growth and resilience of economies and may be exacerbated by climate change and digitalisation.
236;Allianz Global Investors GmbH_Asset Manager_EN_2022;37;0;0.3122941553592682;0.6877058744430542;0.0425514541566371;0.2531402707099914;0.6567197442054749;0.0475884340703487;0.9599875211715698;0.00381566490978;0.0361968427896499;;In “The crisis on our plates: finding potential in failing food systems”, we highlight the pressures on the global food system that are reducing availability, affordability and resilience and discuss why a radical rethink is needed. A long-term view is crucial but complex, and recent stresses on food systems have amplified the need for investors, businesses and policymakers to act now.
237;Allianz Global Investors GmbH_Asset Manager_EN_2022;37;0;0.0018402481218799;0.9981597065925598;0.0183156263083219;0.3673994243144989;0.5712698101997375;0.04301518201828;0.6468054056167603;0.090943306684494;0.2622513473033905;;Investors can play an important role in directing capital towards shaping a sustainable food ecosystem and supporting the shift to a more inclusive, equitable future. Read our research paper.The war in Ukraine highlighted risks in how we produce and consume food. Unlocking the S in capitalism A crisis on our plates: finding potential in failing food systemsPrinciple 7 Social issues have typically been overshadowed by other aspects of sustainability, such as climate change.
276;Allianz Global Investors GmbH_Asset Manager_EN_2022;44;0;0.001589453429915;0.99841046333313;0.0191861372441053;0.3039788603782654;0.6622475981712341;0.0145874824374914;0.9830402731895448;0.0016142927343025;0.0153454868122935;;02.4 Climate-related risks and opportunities Climate risks are a crucial consideration when assessing potential investments. Transition and physical climate factors may pose a significant risk or opportunity in the short, medium and long term through the value of assets we manage on behalf of our clients, the investment products at the core of our business, and how we operate as a corporation.
277;Allianz Global Investors GmbH_Asset Manager_EN_2022;44;0;0.0017076218500733;0.9982923865318298;0.0152500597760081;0.1813877820968628;0.7693182826042175;0.0340438447892665;0.989738404750824;0.0018337884685024;0.0084278043359518;;• In the short term, policy and reputational risks of our investee companies are the leading climate-related risks that may affect investments. • In the medium term, market and technology risks associated with the climate transition may develop more substantially, while acute physical risks may emerge more frequently. • In the long term, chronic physical climate risks could become more substantial.
281;Allianz Global Investors GmbH_Asset Manager_EN_2022;44;0;0.0015555004356428;0.9984444975852966;0.0501878410577774;0.4654735624790191;0.4503540098667145;0.0339846462011337;0.6542945504188538;0.0110974814742803;0.3346080183982849;;For more information on climate- related risk management process, please read our 2022 TCFD report. For investors to be able to make informed decisions, companies must report comprehensively on how they are tackling dominant global long-term trends such as climate change. The climate transition will create investment opportunities and risks across all sectors of the economy.
295;Allianz Global Investors GmbH_Asset Manager_EN_2022;46;0;0.0018161709886044;0.9981837868690492;0.0168498158454895;0.7222476005554199;0.1475486755371093;0.1133539378643035;0.9811230301856996;0.0017988951876759;0.0170780271291732;;We follow the EU SFDR definition of sustainability factors and sustainability risks:• Sustainability factors: Environmental, social and employee matters, respect for human rights, anti-corruption and anti- bribery matters. • Sustainability risks: Environmental, social or governance risk factors that, if they occur, could cause an actual or a potential material negative impact on the value of the investment.
296;Allianz Global Investors GmbH_Asset Manager_EN_2022;46;0;0.0017326929373666;0.9982672929763794;0.053381510078907;0.2556483745574951;0.5207885503768921;0.1701816618442535;0.8989205360412598;0.0027629679534584;0.0983164384961128;;In line with European regulation, AllianzGI considers sustainability risks and PAIs of prospective and active investments. • For publicly listed asset classes we have implemented a dedicated tool to systematically monitor and assess sustainability risks. • For private markets asset classes, ESG risks are considered throughout the investment process and ongoing asset management activities.
297;Allianz Global Investors GmbH_Asset Manager_EN_2022;46;0;0.0018769848393276;0.9981229901313782;0.0133910654112696;0.3583370149135589;0.6120008230209351;0.0162711329758167;0.5591945052146912;0.0060878596268594;0.43471759557724;;In many cases, they are specifically screened along sustainability risk guidelines, or using minimum exclusion lists as defined by Allianz’s ESG Risk Framework. Further detail is given in our Sustainability Risk Management Policy Statement and Principal Adverse Impact Statement. Principles 4 7 45 Allianz Global Investors Sustainability and Stewardship Report 202201 Our sustainability approach 02 Sustainable investing 03 Active stewardship 04 Corporate sustainability 05 Appendix.
300;Allianz Global Investors GmbH_Asset Manager_EN_2022;47;0;0.0015419326955452;0.9984580278396606;0.2977985739707947;0.0610393211245536;0.5427559614181519;0.0984061509370803;0.5358296036720276;0.0055692861787974;0.4586011171340942;;Sustainability-focused EUR 126bn Objectives Financial returns and sustainability objectives and values Qualifying approaches SRI Best-in-class Climate engagement with outcome (this approach will be decommissioned by September 2023) KPI-based approachConventional Objectives Financial returns and active risk management Classified as Article 6* only Firm-wide Exclusions ESG risk assessment: identification and consideration of sustainability risks and adverse impacts Active stewardship: company.
313;Allianz Global Investors GmbH_Asset Manager_EN_2022;50;0;0.0033671439159661;0.9966328740119934;0.0157511923462152;0.1615737378597259;0.5565740466117859;0.2661009728908539;0.9624087810516356;0.0025091688148677;0.0350820161402225;;The portfolio manager is free to either divest or continue to hold “risky ESG” companies in a portfolio if the expected return justifies the risk. Active stewardship activities (dialogue with investee companies and proxy voting) may also be considered to mitigate risks. Integrated ESG is seen as an enhanced risk management approach that adds another risk analysis dimension to existing investment processes and can be applied to any asset class.
344;Allianz Global Investors GmbH_Asset Manager_EN_2022;53;0;0.0024101303424686;0.997589945793152;0.0387275703251361;0.0497595593333244;0.8774649500846863;0.0340479612350463;0.6551905870437622;0.0087790144607424;0.33603036403656;;For example, “food security” theme-based investments address SDG 2 “Zero Hunger”. Our approach applies a set of sustainable minimum exclusions as well as the E, S and G factors of investee companies being analysed. In addition, principle adverse impacts are analysed to avoid companies with poor ESG practices and those that cause significant harm.
376;Allianz Global Investors GmbH_Asset Manager_EN_2022;59;0;0.0018108746735379;0.9981891512870787;0.0626624077558517;0.1201885640621185;0.748269259929657;0.0688798055052757;0.9635412096977234;0.0115079516544938;0.024950798600912;;CCSF finances development and operation of first-of-its-kind energy efficient cold chain infrastructure in East Africa. As climate change increases the frequency of extreme weather events, including drought and torrential rain, adequate cold storage facilities are vital to hold food reserves and extend availability of agricultural produce to non- harvest seasons. Without this capability, local communities are exposed to food insecurity associated with such weather events.
400;Allianz Global Investors GmbH_Asset Manager_EN_2022;64;0;0.0027686499524861;0.9972313046455384;0.0406116098165512;0.0589186772704124;0.8817675113677979;0.0187021289020776;0.4258087873458862;0.0056715719401836;0.5685197114944458;;We seek to reinforce our engagement approach externally through public speaking and policy engagement, for example relating to the legal framework for collaborative engagement and publishing our convictions via thought leadership pieces. See sections 03.4 and 03.5. Our risk-based approach remains the basis of our engagement strategy and focuses on the material ESG risks that we identify.
417;Allianz Global Investors GmbH_Asset Manager_EN_2022;66;1;0.0035638429690152;0.9964361190795898;0.0742382332682609;0.259582370519638;0.6261178851127625;0.0400614328682422;0.9567850232124328;0.0022149332799017;0.0410000719130039;;2 Emerging market sovereigns Engagement with emerging market (EM) sovereigns is part and parcel of our investment process. The Fixed Income team follows a specific engagement approach that rests on integrated risk factor modelling to assess non-financial risks that may impair a country’s ability to repay its debt. Our EM Fixed Income (EMFI) investment process fully integrates ESG considerations which are set by the EM ESG sovereign framework.
461;Allianz Global Investors GmbH_Asset Manager_EN_2022;73;0;0.0015857463004067;0.9984142780303956;0.7254154682159424;0.1772868931293487;0.071194015443325;0.026103600859642;0.8065362572669983;0.0033283741213381;0.1901353895664215;;We scrutinised GHG emissions reduction targets, capital allocation to low-carbon technologies and climate lobbying policy. We also questioned challenges faced with respect to commitment to a just energy transition. The most recent engagement focused on an oil spill incident. Due to the nature of the incident, we were concerned with the response of the company and questioned its sensitivity in dealing with ecological and social impacts.
462;Allianz Global Investors GmbH_Asset Manager_EN_2022;73;0;0.0017242949688807;0.9982757568359376;0.0320040509104728;0.4267810881137848;0.4971113502979278;0.0441035106778144;0.6218271255493164;0.0081468597054481;0.3700259923934936;;We challenged them on how they tried to mitigate the effects of the spill on the environment and its impact on local communities who make a living from the sea and surrounding beaches. We were pleased to see prompt action and continue to monitor progress and financial implications closely. Principles 7 9 Allianz Global Investors Sustainability and Stewardship Report 202201 Our sustainability approach 02 Sustainable investing 03 Active stewardship 04 Corporate sustainability 05 Appendix 72.
463;Allianz Global Investors GmbH_Asset Manager_EN_2022;74;0;0.0016280070412904;0.9983720183372498;0.0175769869238138;0.4141001999378204;0.4107483625411987;0.1575745195150375;0.950839638710022;0.0017270704265683;0.0474332347512245;;Engaging with banks on climate Indirect emissions via financial support of business activities means banks are highly exposed to climate risks. Systemic considerations add further motivation to select this as an engagement theme.
466;Allianz Global Investors GmbH_Asset Manager_EN_2022;74;0;0.0016030723927542;0.998396933078766;0.0306940898299217;0.1099277213215828;0.7335798144340515;0.1257983446121215;0.734563946723938;0.004269222728908;0.2611668407917022;;We support the increased prudential focus on climate risks, including those most recently put forward by the US Federal Reserve, and will use engagement to assess and encourage balanced decarbonisation of books, namely the monitoring and management of business risks through the climate transition. Understanding the role of sustainable aviation fuel for airlines Airlines’ use of sustainable aviation fuel (SAF) is a key solution to decarbonise aviation GHG emissions.
481;Allianz Global Investors GmbH_Asset Manager_EN_2022;75;0;0.2171937227249145;0.7828063368797302;0.9551091194152832;0.0054204845800995;0.0314149782061576;0.0080553591251373;0.5202053785324097;0.00709143653512;0.4727031886577606;;In 2022, we fulfilled our commitment to engage with companies around the issue and to encourage the adoption of the PAS. We held discussions with key producers of plastic resins with a focus on European companies. Our first aim was to develop a baseline understanding of how relevant this issue was to the business and what actions were taken to mitigate potential risks. In future, we plan to engage with the value chain, including logistics/ transportation providers and end users. 03.4.
490;Allianz Global Investors GmbH_Asset Manager_EN_2022;76;0;0.1600259840488433;0.839974045753479;0.0682863518595695;0.1929882019758224;0.6465943455696106;0.0921310782432556;0.4010640978813171;0.0079771047458052;0.5909588932991028;;With respect to the content moderation business, the company held the view of being compliant with the UN Global Compact. Given the seriousness of the allegations, we asked for information on the internal and external audits that were to be conducted. Since then, the company has announced its decision to exit the highly egregious part of the content moderation business and a global agreement with an international trade union.
551;Allianz Global Investors GmbH_Asset Manager_EN_2022;86;0;0.0019769188947975;0.9980231523513794;0.1299289911985397;0.2368132919073104;0.5889111161231995;0.0443466790020465;0.7716594934463501;0.004287626594305;0.2240528464317321;;our concerns on climate disclosure and pointed to progress lagging behind previously given commitments. As an outcome, we supported the dissident board candidates and voted against the recommendations of management. 4. Targeting improved cybersecurity with a German media company We had entered a multi-year engagement with a company based on its policies and governance on cyber security, which we considered to be a material risk.
582;Allianz Global Investors GmbH_Asset Manager_EN_2022;89;0;0.0019213649211451;0.9980785846710204;0.0723736733198165;0.2444677352905273;0.6180305480957031;0.0651281103491783;0.5520535111427307;0.0150151988491415;0.4329312145709991;;Select changes to our Global Corporate Governance Guidelines in 2022 Issue New policy Reason for the change Say on Climate Vote against director in case of low vote turnout and if company is not responsive to investor concerns.Refining our voting approach on Say on Climate Ethnic diversity Vote against Chair of Nomination Committee or Chair of the Board if board does not have at least one director with an ethnic minority background (US).
746;Allianz Global Investors GmbH_Asset Manager_EN_2022;113;1;0.2523727118968963;0.747627317905426;0.0385043919086456;0.2821553945541382;0.6586160063743591;0.0207240954041481;0.6021186709403992;0.0057768612168729;0.3921044766902923;;Our business resilience framework is a multi-tiered risk defence model supported by input from steering groups, a corporate resilience organisation and every function within the firm. The programme is subject to oversight by Allianz Asset Management (AAM). Annual self-assessments are submitted to AAM in accordance with group requirements, and the programme is subject to regular audit reviews.
768;Allianz Global Investors GmbH_Asset Manager_EN_2022;116;0;0.0016500601777806;0.998349905014038;0.072843462228775;0.266743391752243;0.5798932909965515;0.080519862473011;0.7556395530700684;0.0048591988161206;0.2395012378692627;;04.4 Managing the environmental impact of our operations The reduced workforce and office closures brought about a decline in emissions and resource consumption. Global travel restrictions until mid-2022 and strict travel policies also prevented a surge above the target in business travel emissions in 2022. As outlined in the next sections, we have put further initiatives in place to prevent a future rise in emissions, and developments of GHG emission will be closely monitored in 2023.
797;Allianz Global Investors GmbH_Asset Manager_EN_2022;120;0;0.001652079517953;0.9983478784561156;0.0537502691149711;0.1038973778486251;0.7615916132926941;0.0807607546448707;0.6391469836235046;0.0448822677135467;0.3159707486629486;;04.5 Driving our corporate citizenship While the acute impacts of Covid-19 have receded, many communities are grappling with the rising cost of living and the impacts of climate change. It is important for us to continue our work for positive social impact and contribute to the achievement of the UN Sustainable Development Goals (SDGs).
802;Allianz Global Investors GmbH_Asset Manager_EN_2022;120;0;0.004917006008327;0.9950829744338988;0.0415518172085285;0.05883015319705;0.8898496031761169;0.0097683705389499;0.9682307839393616;0.0087342569604516;0.0230349693447351;;At present, there are more children in need of humanitarian assistance than at any other time since the Second World War. Across the globe, they are facing a confluence of crises – from violence and displacement to infectious disease outbreaks, soaring rates of malnutrition and growing up in extreme poverty. Meanwhile, climate change is compounding the severity of these crises and unleashing new ones. But the situation is not hopeless.
